weighted_sum,V,V_ideal,Error
65,275.08318424224854,228.32171618938446,100.4696935415268
66,275.15628933906555,231.83435797691345,103.90923023223877
67,275.2313017845154,235.34699976444244,107.34685957431793
68,275.2957046031952,238.85964155197144,110.79509854316711
69,275.37447214126587,242.37228333950043,114.22897279262543
70,275.4341661930084,245.88492512702942,117.68192052841187
71,275.50655603408813,249.3975669145584,121.12217247486115
72,275.57438611984253,252.9102087020874,124.56698417663574
73,275.62615275383,256.4228504896164,128.02785933017725
74,275.6916880607605,259.9354922771454,131.47496581077576
75,275.7597267627716,263.4481340646744,134.91956889629364
76,275.81456303596497,266.96077585220337,138.37737441062927
61,274.81406927108765,214.2711490392685,86.68824136257172
62,274.88189935684204,217.78379082679749,90.13305306434631
63,274.95336532592773,221.29643261432648,93.57422888278961
64,275.0202417373657,224.80907440185547,97.01999425888062
65,275.0836908817291,228.32171618938446,100.4691869020462
66,275.1581072807312,231.83435797691345,103.90741229057312
67,275.2266526222229,235.34699976444244,107.35150873661041
68,275.3009498119354,238.85964155197144,110.78985333442688
69,275.36702156066895,242.37228333950043,114.23642337322235
70,275.43920278549194,245.88492512702942,117.67688393592834
71,275.50917863845825,249.3975669145584,121.11954987049103
72,275.56538581848145,252.9102087020874,124.57598447799683
73,275.6357491016388,256.4228504896164,128.01826298236847
74,275.6918668746948,259.9354922771454,131.47478699684143
75,275.76082944869995,263.4481340646744,134.9184662103653
76,275.8179008960724,266.96077585220337,138.37403655052185
77,275.87002515792847,270.47341763973236,141.83455407619476
62,274.87799525260925,217.78379082679749,90.1369571685791
63,274.9570608139038,221.29643261432648,93.57053339481354
64,275.02918243408203,224.80907440185547,97.0110535621643
65,275.0965356826782,228.32171618938446,100.4563421010971
66,275.1810550689697,231.83435797691345,103.8844645023346
67,275.2259373664856,235.34699976444244,107.35222399234772
68,275.2944231033325,238.85964155197144,110.79638004302979
69,275.3604054450989,242.37228333950043,114.24303948879242
70,275.43142437934875,245.88492512702942,117.68466234207153
71,275.5137383937836,249.3975669145584,121.11499011516565
72,275.5739390850067,252.9102087020874,124.56743121147156
73,275.6374180316925,256.4228504896164,128.01659405231476
74,275.70614218711853,259.9354922771454,131.46051168441772
75,275.767982006073,263.4481340646744,134.91131365299225
76,275.83885192871094,266.96077585220337,138.3530855178833
77,275.85840225219727,270.47341763973236,141.84617698192596
78,275.9547233581543,273.98605942726135,145.26249766349792
63,274.95548129081726,221.29643261432648,93.57211291790009
64,275.02235770225525,224.80907440185547,97.01787829399109
65,275.1001715660095,228.32171618938446,100.45270621776581
66,275.1588821411133,231.83435797691345,103.90663743019104
67,275.23037791252136,235.34699976444244,107.34778344631195
68,275.2967476844788,238.85964155197144,110.79405546188349
69,275.3622531890869,242.37228333950043,114.24119174480438
70,275.4316031932831,245.88492512702942,117.6844835281372
71,275.50485730171204,249.3975669145584,121.12387120723724
72,275.5627036094665,252.9102087020874,124.57866668701178
73,275.6440341472626,256.4228504896164,128.0099779367447
74,275.6950557231903,259.9354922771454,131.47159814834595
75,275.7681012153625,263.4481340646744,134.91119444370275
76,275.8380174636841,266.96077585220337,138.35391998291016
77,275.86957812309265,270.47341763973236,141.83500111103058
78,275.9637236595154,273.98605942726135,145.25349736213684
79,276.0136127471924,277.49870121479034,148.71625006198883
64,275.02772212028503,224.80907440185547,97.0125138759613
65,275.09546279907227,228.32171618938446,100.45741498470306
66,275.1597762107849,231.83435797691345,103.90574336051941
67,275.23016929626465,235.34699976444244,107.34799206256866
68,275.30622482299805,238.85964155197144,110.78457832336426
69,275.38061141967773,242.37228333950043,114.22283351421356
70,275.433212518692,245.88492512702942,117.68287420272827
71,275.4989266395569,249.3975669145584,121.1298018693924
72,275.5746841430664,252.9102087020874,124.56668615341187
73,275.633305311203,256.4228504896164,128.02070677280426
74,275.7001221179962,259.9354922771454,131.46653175354004
75,275.7652699947357,263.4481340646744,134.91402566432953
76,275.8234739303589,266.96077585220337,138.36846351623535
77,275.83128213882446,270.47341763973236,141.87329709529877
78,275.95704793930054,273.98605942726135,145.26017308235168
79,276.0111391544342,277.49870121479034,148.718723654747
80,276.07420086860657,281.01134300231934,152.16830372810364
64,328.91321182250977,224.80907440185547,43.12702417373657
65,329.017698764801,228.32171618938446,46.535179018974304
66,329.0768563747406,231.83435797691345,49.98866319656372
67,329.146146774292,235.34699976444244,53.43201458454132
68,329.2136788368225,238.85964155197144,56.877124309539795
69,329.289048910141,242.37228333950043,60.314396023750305
70,329.3437063694,245.88492512702942,63.772380352020264
71,329.40495014190674,249.3975669145584,67.22377836704254
72,329.46985960006714,252.9102087020874,70.67151069641113
73,329.54269647598267,256.4228504896164,74.1113156080246
74,329.6043574810028,259.9354922771454,77.56229639053345
75,329.6723961830139,263.4481340646744,81.00689947605133
76,329.73477244377136,266.96077585220337,84.45716500282288
77,329.79974150657654,270.47341763973236,87.90483772754669
78,329.87168431282043,273.98605942726135,91.34553670883179
79,329.9315571784973,277.49870121479034,94.7983056306839
80,329.9938142299652,281.01134300231934,98.248690366745
65,329.0230631828308,228.32171618938446,46.52981460094452
66,329.0782868862152,231.83435797691345,49.98723268508911
67,329.1456997394562,235.34699976444244,53.432461619377136
68,329.2151689529419,238.85964155197144,56.87563419342041
69,329.28428053855896,242.37228333950043,60.319164395332336
70,329.3452858924866,245.88492512702942,63.770800828933716
71,329.42312955856323,249.3975669145584,67.20559895038605
72,329.4717073440552,252.9102087020874,70.6696629524231
73,329.5336067676544,256.4228504896164,74.12040531635284
74,329.59967851638794,259.9354922771454,77.56697535514832
75,329.6664357185364,263.4481340646744,81.01285994052887
76,329.73283529281616,266.96077585220337,84.45910215377808
77,329.7986686229706,270.47341763973236,87.90591061115265
78,329.8723101615906,273.98605942726135,91.34491086006165
79,329.93245124816895,277.49870121479034,94.79741156101227
80,329.99420166015625,281.01134300231934,98.24830293655396
81,330.06060123443604,284.5239847898483,101.69454514980316
66,329.07766103744507,231.83435797691345,49.98785853385925
67,329.1473984718323,235.34699976444244,53.43076288700104
68,329.2265236377716,238.85964155197144,56.8642795085907
69,329.28216457366943,242.37228333950043,60.32128036022186
70,329.35377955436707,245.88492512702942,63.76230716705322
71,329.4082283973694,249.3975669145584,67.2205001115799
72,329.4784128665924,252.9102087020874,70.66295742988586
73,329.5360505580902,256.4228504896164,74.11796152591705
74,329.6116292476654,259.9354922771454,77.55502462387085
75,329.6659588813782,263.4481340646744,81.01333677768707
76,329.7322988510132,266.96077585220337,84.45963859558105
77,329.8017084598541,270.47341763973236,87.9028707742691
78,329.8725485801697,273.98605942726135,91.34467244148254
79,329.9330472946167,277.49870121479034,94.79681551456451
80,329.9950957298279,281.01134300231934,98.24740886688232
81,330.06060123443604,284.5239847898483,101.69454514980316
82,330.12855052948,288.0366265773773,105.13923764228821
67,329.14766669273376,235.34699976444244,53.43049466609955
68,329.2272686958313,238.85964155197144,56.863534450531006
69,329.28666472435,242.37228333950043,60.31678020954132
70,329.3478786945343,245.88492512702942,63.768208026885986
71,329.41141724586487,249.3975669145584,67.21731126308441
72,329.48657870292664,252.9102087020874,70.65479159355164
73,329.53888177871704,256.4228504896164,74.11513030529022
74,329.6032249927521,259.9354922771454,77.56342887878418
75,329.6748101711273,263.4481340646744,81.00448548793793
76,329.73748445510864,266.96077585220337,84.4544529914856
77,329.8020362854004,270.47341763973236,87.90254294872284
78,329.87508177757263,273.98605942726135,91.34213924407959
79,329.93337512016296,277.49870121479034,94.79648768901825
80,329.9983143806457,281.01134300231934,98.24419021606451
81,330.05812764167786,284.5239847898483,101.69701874256134
82,330.1287293434143,288.0366265773773,105.13905882835388
83,330.19500970840454,291.5492683649063,108.58542025089264
68,329.2188346385956,238.85964155197144,56.871968507766724
69,329.2838931083679,242.37228333950043,60.31955182552338
70,329.34996485710144,245.88492512702942,63.76612186431885
71,329.41317558288574,249.3975669145584,67.21555292606354
72,329.4750154018402,252.9102087020874,70.66635489463806
73,329.53941822052,256.4228504896164,74.11459386348724
74,329.60245013237,259.9354922771454,77.56420373916626
75,329.6692967414856,263.4481340646744,81.00999891757965
76,329.7394812107086,266.96077585220337,84.45245623588562
77,329.8027515411377,270.47341763973236,87.90182769298553
78,329.8728168010712,273.98605942726135,91.344404220581
79,329.9377262592316,277.49870121479034,94.79213654994959
80,329.99926805496216,281.01134300231934,98.24323654174805
81,330.0606310367584,284.5239847898483,101.69451534748077
82,330.1331102848053,288.0366265773773,105.13467788696289
83,330.1934599876404,291.5492683649063,108.5869699716568
84,330.2473723888397,295.0619101524353,112.04569935798645
69,329.2825520038605,242.37228333950043,60.32089293003082
70,329.35789227485657,245.88492512702942,63.75819444656372
71,329.4121026992798,249.3975669145584,67.2166258096695
72,329.4761180877685,252.9102087020874,70.66525220870977
73,329.5407295227051,256.4228504896164,74.11328256130219
74,329.6145498752594,259.9354922771454,77.55210399627686
75,329.6680152416229,263.4481340646744,81.01128041744232
76,329.73918318748474,266.96077585220337,84.4527542591095
77,329.80337738990784,270.47341763973236,87.9012018442154
78,329.86754179000854,273.98605942726135,91.34967923164368
79,329.93632555007935,277.49870121479034,94.79353725910187
80,329.99786734580994,281.01134300231934,98.24463725090027
81,330.0637602806092,284.5239847898483,101.69138610363001
82,330.1256597042084,288.0366265773773,105.14212846755981
83,330.1873207092285,291.5492683649063,108.59310925006866
84,330.25091886520386,295.0619101524353,112.04215288162231
85,330.3060233592987,298.5745519399643,115.49969017505646
70,329.3572962284088,245.88492512702942,63.758790493011475
71,329.4185996055603,249.3975669145584,67.21012890338898
72,329.47880029678345,252.9102087020874,70.66256999969482
73,329.53834533691406,256.4228504896164,74.1156667470932
74,329.60495352745056,259.9354922771454,77.5617003440857
75,329.67621088027954,263.4481340646744,81.0030847787857
76,329.7470510005951,266.96077585220337,84.44488644599915
77,329.8025131225586,270.47341763973236,87.90206611156464
78,329.8659920692444,273.98605942726135,91.35122895240784
79,329.9344480037689,277.49870121479034,94.79541480541229
80,330.0015926361084,281.01134300231934,98.2409119606018
81,330.06876707077026,284.5239847898483,101.68637931346893
82,330.1282227039337,288.0366265773773,105.13956546783447
83,330.18410205841064,291.5492683649063,108.59632790088654
84,330.2474021911621,295.0619101524353,112.04566955566406
85,330.30787110328674,298.5745519399643,115.49784243106842
86,330.3785026073456,302.0871937274933,118.93985271453857
71,329.4219672679901,249.3975669145584,67.20676124095917
72,329.4827342033386,252.9102087020874,70.65863609313965
73,329.5556604862213,256.4228504896164,74.09835159778595
74,329.61979508399963,259.9354922771454,77.54685878753662
75,329.68708872795105,263.4481340646744,80.9922069311142
76,329.7422230243683,266.96077585220337,84.44971442222595
77,329.80239391326904,270.47341763973236,87.90218532085419
78,329.8715651035309,273.98605942726135,91.34565591812134
79,329.93414998054504,277.49870121479034,94.79571282863617
80,329.99852299690247,281.01134300231934,98.24398159980774
81,330.0656974315644,284.5239847898483,101.68944895267481
82,330.1337659358978,288.0366265773773,105.13402223587036
83,330.18937706947327,291.5492683649063,108.59105288982391
84,330.24540543556213,295.0619101524353,112.04766631126404
85,330.31216263771057,298.5745519399643,115.49355089664459
86,330.37862181663513,302.0871937274933,118.93973350524902
87,330.4315209388733,305.5998355150223,122.39947617053986
72,329.4812738895416,252.9102087020874,70.66009640693665
73,329.54585552215576,256.4228504896164,74.1081565618515
74,329.6220898628235,259.9354922771454,77.54456400871277
75,329.6838402748108,263.4481340646744,80.99545538425446
76,329.7453224658966,266.96077585220337,84.44661498069763
77,329.80257272720337,270.47341763973236,87.90200650691986
78,329.8687934875488,273.98605942726135,91.3484275341034
79,329.93221282958984,277.49870121479034,94.79764997959137
80,329.9950361251831,281.01134300231934,98.2474684715271
81,330.0597965717316,284.5239847898483,101.69534981250757
82,330.13609051704407,288.0366265773773,105.13169765472412
83,330.1869034767151,291.5492683649063,108.59352648258209
84,330.2461504936218,295.0619101524353,112.04692125320435
85,330.30998706817627,298.5745519399643,115.4957264661789
86,330.3801119327545,302.0871937274933,118.93824338912964
87,330.4326832294464,305.5998355150223,122.39831387996674
88,330.4922878742218,309.11247730255127,125.85135102272034
73,329.55920696258545,256.4228504896164,74.09480512142181
74,329.6155631542206,259.9354922771454,77.55109071731567
75,329.6812176704407,263.4481340646744,80.99807798862457
76,329.7520875930786,266.96077585220337,84.43984985351562
77,329.8039436340332,270.47341763973236,87.90063560009003
78,329.8686742782593,273.98605942726135,91.34854674339294
79,329.9412131309509,277.49870121479034,94.78864967823029
80,329.9964964389801,281.01134300231934,98.2460081577301
81,330.0667107105255,284.5239847898483,101.68843567371368
82,330.127090215683,288.0366265773773,105.1406979560852
83,330.1951289176941,291.5492683649063,108.58530104160309
84,330.258309841156,295.0619101524353,112.03476190567017
85,330.3146064281464,298.5745519399643,115.49110710620874
86,330.38201928138733,302.0871937274933,118.93633604049683
87,330.44078946113586,305.5998355150223,122.39020764827728
88,330.49219846725464,309.11247730255127,125.8514404296875
89,330.56217432022095,312.62511909008026,129.29410636425018
74,329.6186625957489,259.9354922771454,77.54799127578735
75,329.6814262866974,263.4481340646744,80.99786937236786
76,329.74421977996826,266.96077585220337,84.44771766662598
77,329.8126459121704,270.47341763973236,87.89193332195282
78,329.87284660339355,273.98605942726135,91.34437441825867
79,329.93704080581665,277.49870121479034,94.79282200336456
80,330.0018012523651,281.01134300231934,98.24070334434509
81,330.0651013851166,284.5239847898483,101.69004499912262
82,330.13206720352173,288.0366265773773,105.13572096824646
83,330.18603920936584,291.5492683649063,108.59439074993134
84,330.2648365497589,295.0619101524353,112.02823519706726
85,330.3174674510956,298.5745519399643,115.48824608325958
86,330.3831219673157,302.0871937274933,118.93523335456848
87,330.4319679737091,305.5998355150223,122.39902913570404
88,330.49970865249634,309.11247730255127,125.8439302444458
89,330.56333661079407,312.62511909008026,129.29294407367706
90,330.6189775466919,316.13776087760925,132.74994492530823
75,329.6809494495392,263.4481340646744,80.99834620952606
76,329.7496736049652,266.96077585220337,84.44226384162903
77,329.8121988773346,270.47341763973236,87.89238035678864
78,329.8724293708801,273.98605942726135,91.3447916507721
79,329.94544506073,277.49870121479034,94.78441774845123
80,330.00966906547546,281.01134300231934,98.23283553123474
81,330.0696313381195,284.5239847898483,101.68551504611969
82,330.1444351673126,288.0366265773773,105.12335300445557
83,330.1873803138733,291.5492683649063,108.59304964542389
84,330.25923371315,295.0619101524353,112.03383803367615
85,330.32649755477905,298.5745519399643,115.47921597957611
86,330.38222789764404,302.0871937274933,118.93612742424011
87,330.43715357780457,305.5998355150223,122.39384353160858
88,330.50137758255005,309.11247730255127,125.84226131439209
89,330.5591940879822,312.62511909008026,129.29708659648895
90,330.6167721748352,316.13776087760925,132.75215029716492
91,330.67476749420166,319.65040266513824,136.20679676532745
76,329.74568009376526,266.96077585220337,84.44625735282898
77,329.8121690750122,270.47341763973236,87.89241015911102
78,329.872190952301,273.98605942726135,91.3450300693512
79,329.9435675144196,277.49870121479034,94.7862952947616
80,330.0040662288666,281.01134300231934,98.23843836784363
81,330.0637006759644,284.5239847898483,101.69144570827478
82,330.1316499710083,288.0366265773773,105.13613820075989
83,330.19089698791504,291.5492683649063,108.58953297138214
84,330.2540779113769,295.0619101524353,112.03899383544928
85,330.3190767765045,298.5745519399643,115.48663675785065
86,330.3862810134888,302.0871937274933,118.93207430839533
87,330.43938875198364,305.5998355150223,122.3916083574295
88,330.5010497570038,309.11247730255127,125.84258913993835
89,330.56047558784485,312.62511909008026,129.29580509662628
90,330.62195777893066,316.13776087760925,132.74696469306946
91,330.6696116924286,319.65040266513824,136.21195256710052
92,330.71187138557434,323.16304445266724,139.68233466148376
77,329.806923866272,270.47341763973236,87.89765536785126
78,329.8763930797577,273.98605942726135,91.34082794189453
79,329.94627952575684,277.49870121479034,94.78358328342438
80,330.0026655197144,281.01134300231934,98.23983907699579
81,330.06492257118225,284.5239847898483,101.69022381305695
82,330.1292955875397,288.0366265773773,105.13849258422852
83,330.1945626735687,291.5492683649063,108.58586728572845
84,330.2503228187561,295.0619101524353,112.04274892807007
85,330.31198382377625,298.5745519399643,115.49372971057892
86,330.385684967041,302.0871937274933,118.93267035484314
87,330.4387032985687,305.5998355150223,122.39229381084442
88,330.50763607025146,309.11247730255127,125.83600282669067
89,330.57013154029846,312.62511909008026,129.28614914417267
90,330.6202888488769,316.13776087760925,132.74863362312323
91,330.67286014556885,319.65040266513824,136.20870411396027
92,330.72295784950256,323.16304445266724,139.67124819755554
93,330.79200983047485,326.6756862401962,143.11483800411224
78,329.8814296722412,273.98605942726135,91.33579134941101
79,329.9490809440613,277.49870121479034,94.78078186511993
80,330.010324716568,281.01134300231934,98.23217988014221
81,330.0711512565613,284.5239847898483,101.68399512767792
82,330.12789487838745,288.0366265773773,105.13989329338074
83,330.2006423473358,291.5492683649063,108.57978761196136
84,330.2655518054962,295.0619101524353,112.02751994132996
85,330.3196132183075,298.5745519399643,115.48610031604767
86,330.3849399089813,302.0871937274933,118.93341541290283
87,330.43843507766724,305.5998355150223,122.39256203174591
88,330.5073976516724,309.11247730255127,125.83624124526972
89,330.56196570396423,312.62511909008026,129.2943149805069
90,330.6209146976471,316.13776087760925,132.74800777435303
91,330.6695818901062,319.65040266513824,136.2119823694229
92,330.6987583637237,323.16304445266724,139.6954476833344
93,330.792635679245,326.6756862401962,143.1142121553421
94,330.8437764644623,330.1883280277252,146.5757131576538
79,329.9397826194763,277.49870121479034,94.7900801897049
80,330.00636100769043,281.01134300231934,98.23614358901978
81,330.0740420818329,284.5239847898483,101.68110430240631
82,330.132395029068,288.0366265773773,105.1353931427002
83,330.1934897899628,291.5492683649063,108.58694016933435
84,330.25580644607544,295.0619101524353,112.03726530075073
85,330.31922578811646,298.5745519399643,115.48648774623871
86,330.3941488265991,302.0871937274933,118.92420649528503
87,330.4385840892792,305.5998355150223,122.39241302013397
88,330.50471544265747,309.11247730255127,125.83892345428467
89,330.5568993091583,312.62511909008026,129.2993813753128
90,330.6146562099457,316.13776087760925,132.75426626205444
91,330.66681027412415,319.65040266513824,136.21475398540497
92,330.67139983177185,323.16304445266724,139.72280621528625
93,330.80020546913147,326.6756862401962,143.10664236545563
94,330.83441853523254,330.1883280277252,146.58507108688354
95,330.8950364589691,333.7009698152542,150.03709495067596
80,330.00680804252625,281.01134300231934,98.23569655418396
81,330.0665616989136,284.5239847898483,101.68858468532562
82,330.13221621513367,288.0366265773773,105.13557195663452
83,330.1999568939209,291.5492683649063,108.58047306537628
84,330.2661180496216,295.0619101524353,112.02695369720459
85,330.32703399658203,298.5745519399643,115.47867953777313
86,330.3847908973694,302.0871937274933,118.93356442451477
87,330.4372727870941,305.5998355150223,122.39372432231903
88,330.5056393146515,309.11247730255127,125.83799958229065
89,330.56023716926575,312.62511909008026,129.29604351520538
90,330.6210935115814,316.13776087760925,132.7478289604187
91,330.6712806224823,319.65040266513824,136.2102836370468
92,330.6728005409241,323.16304445266724,139.72140550613403
93,330.795556306839,326.6756862401962,143.1112915277481
94,330.85188269615173,330.1883280277252,146.56760692596436
95,330.90007305145264,333.7009698152542,150.03205835819244
96,330.95845580101013,337.2136116027832,153.48631739616394
80,387.0047330856323,281.01134300231934,41.23777151107788
81,387.0556652545929,284.5239847898483,44.6994811296463
82,387.11708784103394,288.0366265773773,48.15070033073425
83,387.170135974884,291.5492683649063,51.610293984413204
84,387.2288763523102,295.0619101524353,55.06419539451599
85,387.28219270706177,298.5745519399643,58.523520827293396
86,387.32463121414185,302.0871937274933,61.99372410774231
87,387.378066778183,305.5998355150223,65.45293033123016
88,387.4296844005585,309.11247730255127,68.91395449638367
89,387.4788284301758,312.62511909008026,72.37745225429535
90,387.5339329242706,316.13776087760925,75.83498954772955
91,387.5861167907715,319.65040266513824,79.29544746875763
92,387.63895630836487,323.16304445266724,82.75524973869324
93,387.6881897449493,326.6756862401962,86.21865808963781
94,387.74433732032776,330.1883280277252,89.67515230178833
95,387.79082894325256,333.7009698152542,93.14130246639252
96,387.8447413444519,337.2136116027832,96.60003185272217
81,387.0599865913391,284.5239847898483,44.695159792900085
82,387.11830973625183,288.0366265773773,48.14947843551636
83,387.1785998344421,291.5492683649063,51.6018301248551
84,387.2282803058624,295.0619101524353,55.064791440963745
85,387.2803747653961,298.5745519399643,58.525338768959045
86,387.3299658298493,302.0871937274933,61.988389492034855
87,387.3816132545471,305.5998355150223,65.44938385486603
88,387.4328434467316,309.11247730255127,68.91079545021051
89,387.4828815460205,312.62511909008026,72.37339913845062
90,387.5306844711304,316.13776087760925,75.8382380008697
91,387.5870406627655,319.65040266513824,79.29452359676361
92,387.6343071460724,323.16304445266724,82.75989890098572
93,387.6881003379822,326.6756862401962,86.21874749660492
94,387.74529099464417,330.1883280277252,89.67419862747192
95,387.7916038036346,333.7009698152542,93.1405276060105
96,387.8431022167206,337.2136116027832,96.60167098045349
97,387.8962397575378,340.7262533903122,100.06117522716528
82,387.1123790740967,288.0366265773773,48.15540909767151
83,387.1747255325317,291.5492683649063,51.6057044267655
84,387.2281610965729,295.0619101524353,55.064910650253296
85,387.2767984867096,298.5745519399643,58.52891504764557
86,387.32776045799255,302.0871937274933,61.9905948638916
87,387.376993894577,305.5998355150223,65.45400321483612
88,387.4370157718658,309.11247730255127,68.90662312507635
89,387.4840438365936,312.62511909008026,72.3722368478775
90,387.5366747379303,316.13776087760925,75.83224773406982
91,387.580931186676,319.65040266513824,79.30063307285309
92,387.6385688781738,323.16304445266724,82.75563716888428
93,387.6875340938568,326.6756862401962,86.21931374073029
94,387.7381682395935,330.1883280277252,89.68132138252258
95,387.797087430954,333.7009698152542,93.1350439786911
96,387.8428936004639,337.2136116027832,96.60187959671015
97,387.8962993621826,340.7262533903122,100.06111562252045
98,387.946218252182,344.2388951778412,103.52383852005005
83,387.1765434741974,291.5492683649063,51.60388648509979
84,387.2360289096832,295.0619101524353,55.057042837142944
85,387.2836232185364,298.5745519399643,58.52209031581879
86,387.3298168182373,302.0871937274933,61.98853850364685
87,387.38417625427246,305.5998355150223,65.44682085514069
88,387.4306082725525,309.11247730255127,68.91303062438965
89,387.4833583831787,312.62511909008026,72.37292230129242
90,387.5356614589691,316.13776087760925,75.833261013031
91,387.5875473022461,319.65040266513824,79.29401695728302
92,387.63463497161865,323.16304445266724,82.75957107543945
93,387.69304752349854,326.6756862401962,86.21380031108856
94,387.7376317977905,330.1883280277252,89.68185782432556
95,387.7912759780884,333.7009698152542,93.1408554315567
96,387.8437578678131,337.2136116027832,96.60101532936096
97,387.8934681415558,340.7262533903122,100.06394684314728
98,387.9483044147492,344.2388951778412,103.52175235748285
99,387.99551129341125,347.7515369653702,106.98718726634979
84,387.2235715389252,295.0619101524353,55.069500207900944
85,387.27542757987976,298.5745519399643,58.5302859544754
86,387.32653856277466,302.0871937274933,61.9918167591095
87,387.3740136623383,305.5998355150223,65.45698344707483
88,387.4289691448212,309.11247730255127,68.91466975212091
89,387.4811828136444,312.62511909008026,72.37509787082672
90,387.53190636634827,316.13776087760925,75.83701610565186
91,387.58647441864014,319.65040266513824,79.29508984088898
92,387.640118598938,323.16304445266724,82.75408744812012
93,387.6863121986389,326.6756862401962,86.22053563594818
94,387.7502977848053,330.1883280277252,89.66919183731079
95,387.7903819084168,333.7009698152542,93.14174950122828
96,387.85049319267273,337.2136116027832,96.59428000450134
97,387.8961205482483,340.7262533903122,100.06129443645477
98,387.947142124176,344.2388951778412,103.52291464805603
99,387.9947066307068,347.7515369653702,106.98799192905426
100,388.0415856838226,351.26417875289917,110.45375466346746
85,387.27566599845886,298.5745519399643,58.5300475358963
86,387.3268961906433,302.0871937274933,61.991459131240845
87,387.3821496963501,305.5998355150223,65.44884741306305
88,387.4307274818421,309.11247730255127,68.91291141510004
89,387.4804675579071,312.62511909008026,72.37581312656403
90,387.5343799591065,316.13776087760925,75.83454251289362
91,387.58385181427,319.65040266513824,79.2977124452591
92,387.6407444477081,323.16304445266724,82.75346159935003
93,387.69394159317017,326.6756862401962,86.21290624141693
94,387.73950934410095,330.1883280277252,89.67998027801514
95,387.7941966056824,333.7009698152542,93.13793480396271
96,387.8437876701355,337.2136116027832,96.60098552703857
97,387.8996372222901,340.7262533903122,100.05777776241297
98,387.94705271720886,344.2388951778412,103.5230040550232
99,387.9926800727844,347.7515369653702,106.99001848697662
100,388.043224811554,351.26417875289917,110.45211553573603
101,388.0956172943115,354.77682054042816,113.91236484050751
86,387.3321115970612,302.0871937274933,61.98624372482294
87,387.3823881149292,305.5998355150223,65.44860899448395
88,387.4338567256928,309.11247730255127,68.90978217124933
89,387.4865770339966,312.62511909008026,72.36970365047455
90,387.53315806388855,316.13776087760925,75.83576440811157
91,387.5839710235596,319.65040266513824,79.29759323596949
92,387.6406252384186,323.16304445266724,82.75358080863953
93,387.6931369304657,326.6756862401962,86.2137109041214
94,387.7416253089905,330.1883280277252,89.67786431312561
95,387.7935409545898,333.7009698152542,93.1385904550553
96,387.841522693634,337.2136116027832,96.6032505035401
97,387.89471983909607,340.7262533903122,100.062695145607
98,387.95149326324463,344.2388951778412,103.51856350898743
99,387.9983723163605,347.7515369653702,106.98432624340057
100,388.0501389503479,351.26417875289917,110.44520139694214
101,388.10276985168457,354.77682054042816,113.90521228313446
102,388.1480097770691,358.28946232795715,117.37261414527893
87,387.3865604400635,305.5998355150223,65.44443666934967
88,387.433260679245,309.11247730255127,68.91037821769714
89,387.4879777431488,312.62511909008026,72.36830294132233
90,387.5378966331482,316.13776087760925,75.83102583885193
91,387.5882923603058,319.65040266513824,79.29327189922333
92,387.6354992389679,323.16304445266724,82.75870680809021
93,387.6841068267822,326.6756862401962,86.22274100780487
94,387.7450227737427,330.1883280277252,89.67446684837341
95,387.7979815006256,333.7009698152542,93.13414990901947
96,387.8459930419922,337.2136116027832,96.59878015518188
97,387.893408536911,340.7262533903122,100.06400644779205
98,387.9508376121521,344.2388951778412,103.51921916007996
99,388.0048394203186,347.7515369653702,106.97785913944244
100,388.0522847175598,351.26417875289917,110.44305562973022
101,388.10205459594727,354.77682054042816,113.90592753887177
102,388.1462514400482,358.28946232795715,117.3743724822998
103,388.20067048072815,361.80210411548615,120.83259522914886
88,387.4338269233704,309.11247730255127,68.90981197357172
89,387.4846398830414,312.62511909008026,72.37164080142975
90,387.5371515750885,316.13776087760925,75.83177089691162
91,387.5962793827057,319.65040266513824,79.28528487682343
92,387.641966342926,323.16304445266724,82.75223970413208
93,387.6915872097016,326.6756862401962,86.2152606248855
94,387.7436816692352,330.1883280277252,89.67580795288092
95,387.7927362918854,333.7009698152542,93.1393951177597
96,387.8486156463623,337.2136116027832,96.59615755081177
97,387.8985345363617,340.7262533903122,100.05888044834137
98,387.9481554031372,344.2388951778412,103.52190136909485
99,387.9967033863068,347.7515369653702,106.98599517345423
100,388.0561292171478,351.26417875289917,110.43921113014221
101,388.1021738052368,354.77682054042816,113.90580832958221
102,388.1484568119049,358.28946232795715,117.37216711044312
103,388.19870352745056,361.80210411548615,120.83456218242645
104,388.2361948490143,365.31474590301514,124.30971264839172
89,387.4863386154175,312.62511909008026,72.36994206905365
90,387.5354528427124,316.13776087760925,75.83346962928772
91,387.5871300697327,319.65040266513824,79.29443418979639
92,387.6401484012604,323.16304445266724,82.75405764579773
93,387.6913487911224,326.6756862401962,86.21549904346472
94,387.74555921554565,330.1883280277252,89.67393040657043
95,387.7914547920227,333.7009698152542,93.14067661762238
96,387.84489035606384,337.2136116027832,96.59988284111023
97,387.90374994277954,340.7262533903122,100.05366504192352
98,387.9548907279968,344.2388951778412,103.51516604423523
99,388.000875711441,347.7515369653702,106.98182284832006
100,388.0466818809509,351.26417875289917,110.44865846633911
101,388.0968987941742,354.77682054042816,113.91108334064484
102,388.147234916687,358.28946232795715,117.37338900566101
103,388.1993293762207,361.80210411548615,120.83393633365631
104,388.2441222667694,365.31474590301514,124.3017852306366
105,388.2889449596405,368.8273876905441,127.7696043252945
