concat,weighted_sum,V,Recovered_Binary,Recovered_Value,V_ideal,Ideal_Digital,Error
4 3 16,83,182.96384811401367,01110000,112,860.6924131512643,529,417
4 4 0,68,181.9876730442047,01101111,111,705.1455914974213,433,322
4 4 1,69,182.05273151397705,01101111,111,715.5153796076775,439,328
4 4 2,70,182.11880326271057,01101111,111,725.8851677179337,446,335
4 4 3,71,182.18201398849487,01101111,111,736.2549558281898,452,341
4 4 4,72,182.24385380744934,01110000,112,746.624743938446,459,347
4 4 5,73,182.30825662612915,01110000,112,756.9945320487022,465,353
4 4 6,74,182.37128853797913,01110000,112,767.3643201589584,471,359
4 4 7,75,182.43813514709473,01110000,112,777.7341082692146,478,366
4 4 8,76,182.50831961631775,01110000,112,788.1038963794708,484,372
4 4 9,77,182.57158994674683,01110000,112,798.473684489727,490,378
4 4 10,78,182.64165520668035,01110000,112,808.8434725999832,497,385
4 4 11,79,182.70656466484076,01110000,112,819.2132607102394,503,391
4 4 12,80,182.7681064605713,01110000,112,829.5830488204956,510,398
4 4 13,81,182.82946944236755,01110000,112,839.9528369307518,516,404
4 4 14,82,182.90194869041443,01110000,112,850.3226250410079,522,410
4 4 15,83,182.9622983932495,01110000,112,860.6924131512643,529,417
4 4 16,84,183.01621079444885,01110000,112,871.0622012615204,535,423
4 5 0,69,182.0513904094696,01101111,111,715.5153796076775,439,328
4 5 1,70,182.1267306804657,01101111,111,725.8851677179337,446,335
4 5 2,71,182.18094110488892,01101111,111,736.2549558281898,452,341
4 5 3,72,182.24495649337763,01110000,112,746.624743938446,459,347
4 5 4,73,182.3095679283142,01110000,112,756.9945320487022,465,353
4 5 5,74,182.38338828086853,01110000,112,767.3643201589584,471,359
4 5 6,75,182.43685364723206,01110000,112,777.7341082692146,478,366
4 5 7,76,182.50802159309387,01110000,112,788.1038963794708,484,372
4 5 8,77,182.57221579551697,01110000,112,798.473684489727,490,378
4 5 9,78,182.63638019561768,01110000,112,808.8434725999832,497,385
4 5 10,79,182.70516395568848,01110000,112,819.2132607102394,503,391
4 5 11,80,182.76670575141907,01110000,112,829.5830488204956,510,398
4 5 12,81,182.83259868621832,01110000,112,839.9528369307518,516,404
4 5 13,82,182.8944981098175,01110000,112,850.3226250410079,522,410
4 5 14,83,182.95615911483765,01110000,112,860.6924131512643,529,417
4 5 15,84,183.019757270813,01110000,112,871.0622012615204,535,423
4 5 16,85,183.07486176490784,01110000,112,881.4319893717766,541,429
4 6 0,70,182.12613463401794,01101111,111,725.8851677179337,446,335
4 6 1,71,182.18743801116943,01110000,112,736.2549558281898,452,340
4 6 2,72,182.24763870239258,01110000,112,746.624743938446,459,347
4 6 3,73,182.3071837425232,01110000,112,756.9945320487022,465,353
4 6 4,74,182.3737919330597,01110000,112,767.3643201589584,471,359
4 6 5,75,182.44504928588867,01110000,112,777.7341082692146,478,366
4 6 6,76,182.51588940620422,01110000,112,788.1038963794708,484,372
4 6 7,77,182.57135152816772,01110000,112,798.473684489727,490,378
4 6 8,78,182.63483047485352,01110000,112,808.8434725999832,497,385
4 6 9,79,182.70328640937805,01110000,112,819.2132607102394,503,391
4 6 10,80,182.77043104171753,01110000,112,829.5830488204956,510,398
4 6 11,81,182.8376054763794,01110000,112,839.9528369307518,516,404
4 6 12,82,182.89706110954285,01110000,112,850.3226250410079,522,410
4 6 13,83,182.95294046401978,01110000,112,860.6924131512643,529,417
4 6 14,84,183.01624059677124,01110000,112,871.0622012615204,535,423
4 6 15,85,183.07670950889587,01110000,112,881.4319893717766,541,429
4 6 16,86,183.1473410129547,01110000,112,891.8017774820328,548,436
4 7 0,71,182.19080567359924,01110000,112,736.2549558281898,452,340
4 7 1,72,182.25157260894775,01110000,112,746.624743938446,459,347
4 7 2,73,182.32449889183044,01110000,112,756.9945320487022,465,353
4 7 3,74,182.38863348960876,01110000,112,767.3643201589584,471,359
4 7 4,75,182.45592713356018,01110000,112,777.7341082692146,478,366
4 7 5,76,182.51106142997742,01110000,112,788.1038963794708,484,372
4 7 6,77,182.57123231887817,01110000,112,798.473684489727,490,378
4 7 7,78,182.64040350914001,01110000,112,808.8434725999832,497,385
4 7 8,79,182.70298838615417,01110000,112,819.2132607102394,503,391
4 7 9,80,182.7673614025116,01110000,112,829.5830488204956,510,398
4 7 10,81,182.83453583717352,01110000,112,839.9528369307518,516,404
4 7 11,82,182.90260434150696,01110000,112,850.3226250410079,522,410
4 7 12,83,182.9582154750824,01110000,112,860.6924131512643,529,417
4 7 13,84,183.01424384117126,01110000,112,871.0622012615204,535,423
4 7 14,85,183.0810010433197,01110000,112,881.4319893717766,541,429
4 7 15,86,183.14746022224426,01110000,112,891.8017774820328,548,436
4 7 16,87,183.20035934448242,01110000,112,902.1715655922889,554,442
4 8 0,72,182.25011229515076,01110000,112,746.624743938446,459,347
4 8 1,73,182.3146939277649,01110000,112,756.9945320487022,465,353
4 8 2,74,182.39092826843262,01110000,112,767.3643201589584,471,359
4 8 3,75,182.45267868041992,01110000,112,777.7341082692146,478,366
4 8 4,76,182.51416087150574,01110000,112,788.1038963794708,484,372
4 8 5,77,182.5714111328125,01110000,112,798.473684489727,490,378
4 8 6,78,182.63763189315796,01110000,112,808.8434725999832,497,385
4 8 7,79,182.70105123519897,01110000,112,819.2132607102394,503,391
4 8 8,80,182.76387453079224,01110000,112,829.5830488204956,510,398
4 8 9,81,182.82863497734076,01110000,112,839.9528369307518,516,404
4 8 10,82,182.9049289226532,01110000,112,850.3226250410079,522,410
4 8 11,83,182.95574188232422,01110000,112,860.6924131512643,529,417
4 8 12,84,183.01498889923096,01110000,112,871.0622012615204,535,423
4 8 13,85,183.0788254737854,01110000,112,881.4319893717766,541,429
4 8 14,86,183.14895033836365,01110000,112,891.8017774820328,548,436
4 8 15,87,183.20152163505554,01110000,112,902.1715655922889,554,442
4 8 16,88,183.26112627983093,01110000,112,912.5413537025453,561,449
4 9 0,73,182.32804536819458,01110000,112,756.9945320487022,465,353
4 9 1,74,182.3844015598297,01110000,112,767.3643201589584,471,359
4 9 2,75,182.4500560760498,01110000,112,777.7341082692146,478,366
4 9 3,76,182.52092599868774,01110000,112,788.1038963794708,484,372
4 9 4,77,182.57278203964233,01110000,112,798.473684489727,490,378
4 9 5,78,182.6375126838684,01110000,112,808.8434725999832,497,385
4 9 6,79,182.71005153656006,01110000,112,819.2132607102394,503,391
4 9 7,80,182.76533484458923,01110000,112,829.5830488204956,510,398
4 9 8,81,182.83554911613464,01110000,112,839.9528369307518,516,404
4 9 9,82,182.89592862129211,01110000,112,850.3226250410079,522,410
4 9 10,83,182.96396732330322,01110000,112,860.6924131512643,529,417
4 9 11,84,183.02714824676514,01110000,112,871.0622012615204,535,423
4 9 12,85,183.08344483375555,01110000,112,881.4319893717766,541,429
4 9 13,86,183.15085768699646,01110000,112,891.8017774820328,548,436
4 9 14,87,183.209627866745,01110000,112,902.1715655922889,554,442
4 9 15,88,183.26103687286377,01110000,112,912.5413537025453,561,449
4 9 16,89,183.33101272583008,01110000,112,922.9111418128014,567,455
4 10 0,74,182.38750100135803,01110000,112,767.3643201589584,471,359
4 10 1,75,182.45026469230652,01110000,112,777.7341082692146,478,366
4 10 2,76,182.5130581855774,01110000,112,788.1038963794708,484,372
4 10 3,77,182.58148431777954,01110000,112,798.473684489727,490,378
4 10 4,78,182.64168500900269,01110000,112,808.8434725999832,497,385
4 10 5,79,182.70587921142578,01110000,112,819.2132607102394,503,391
4 10 6,80,182.77063965797424,01110000,112,829.5830488204956,510,398
4 10 7,81,182.8339397907257,01110000,112,839.9528369307518,516,404
4 10 8,82,182.90090560913086,01110000,112,850.3226250410079,522,410
4 10 9,83,182.95487761497498,01110000,112,860.6924131512643,529,417
4 10 10,84,183.03367495536804,01110000,112,871.0622012615204,535,423
4 10 11,85,183.0863058567047,01110000,112,881.4319893717766,541,429
4 10 12,86,183.1519603729248,01110000,112,891.8017774820328,548,436
4 10 13,87,183.20080637931824,01110000,112,902.1715655922889,554,442
4 10 14,88,183.26854705810547,01110000,112,912.5413537025453,561,449
4 10 15,89,183.3321750164032,01110000,112,922.9111418128014,567,455
4 10 16,90,183.38781595230103,01110000,112,933.2809299230576,573,461
4 11 0,75,182.44978785514832,01110000,112,777.7341082692146,478,366
4 11 1,76,182.51851201057434,01110000,112,788.1038963794708,484,372
4 11 2,77,182.58103728294373,01110000,112,798.473684489727,490,378
4 11 3,78,182.64126777648926,01110000,112,808.8434725999832,497,385
4 11 4,79,182.7142834663391,01110000,112,819.2132607102394,503,391
4 11 5,80,182.7785074710846,01110000,112,829.5830488204956,510,398
4 11 6,81,182.83846974372864,01110000,112,839.9528369307518,516,404
4 11 7,82,182.91327357292175,01110000,112,850.3226250410079,522,410
4 11 8,83,182.95621871948242,01110000,112,860.6924131512643,529,417
4 11 9,84,183.02807211875916,01110000,112,871.0622012615204,535,423
4 11 10,85,183.09533596038818,01110000,112,881.4319893717766,541,429
4 11 11,86,183.15106630325317,01110000,112,891.8017774820328,548,436
4 11 12,87,183.2059919834137,01110000,112,902.1715655922889,554,442
4 11 13,88,183.27021598815918,01110000,112,912.5413537025453,561,449
4 11 14,89,183.3280324935913,01110000,112,922.9111418128014,567,455
4 11 15,90,183.38561058044434,01110000,112,933.2809299230576,573,461
4 11 16,91,183.4436058998108,01110000,112,943.6507180333138,580,468
4 12 0,76,182.5145184993744,01110000,112,788.1038963794708,484,372
4 12 1,77,182.58100748062134,01110000,112,798.473684489727,490,378
4 12 2,78,182.64102935791016,01110000,112,808.8434725999832,497,385
4 12 3,79,182.71240592002874,01110000,112,819.2132607102394,503,391
4 12 4,80,182.7729046344757,01110000,112,829.5830488204956,510,398
4 12 5,81,182.83253908157354,01110000,112,839.9528369307518,516,404
4 12 6,82,182.90048837661743,01110000,112,850.3226250410079,522,410
4 12 7,83,182.95973539352417,01110000,112,860.6924131512643,529,417
4 12 8,84,183.02291631698603,01110000,112,871.0622012615204,535,423
4 12 9,85,183.08791518211365,01110000,112,881.4319893717766,541,429
4 12 10,86,183.15511941909796,01110000,112,891.8017774820328,548,436
4 12 11,87,183.20822715759277,01110000,112,902.1715655922889,554,442
4 12 12,88,183.26988816261292,01110000,112,912.5413537025453,561,449
4 12 13,89,183.32931399345398,01110000,112,922.9111418128014,567,455
4 12 14,90,183.3907961845398,01110000,112,933.2809299230576,573,461
4 12 15,91,183.43845009803772,01110000,112,943.6507180333138,580,468
4 12 16,92,183.48070979118347,01110000,112,954.0205061435698,586,474
4 13 0,77,182.5757622718811,01110000,112,798.473684489727,490,378
4 13 1,78,182.64523148536682,01110000,112,808.8434725999832,497,385
4 13 2,79,182.71511793136597,01110000,112,819.2132607102394,503,391
4 13 3,80,182.77150392532354,01110000,112,829.5830488204956,510,398
4 13 4,81,182.83376097679138,01110000,112,839.9528369307518,516,404
4 13 5,82,182.8981339931488,01110000,112,850.3226250410079,522,410
4 13 6,83,182.96340107917786,01110000,112,860.6924131512643,529,417
4 13 7,84,183.01916122436523,01110000,112,871.0622012615204,535,423
4 13 8,85,183.08082222938538,01110000,112,881.4319893717766,541,429
4 13 9,86,183.15452337265015,01110000,112,891.8017774820328,548,436
4 13 10,87,183.20754170417786,01110000,112,902.1715655922889,554,442
4 13 11,88,183.2764744758606,01110000,112,912.5413537025453,561,449
4 13 12,89,183.3389699459076,01110000,112,922.9111418128014,567,455
4 13 13,90,183.38912725448603,01110000,112,933.2809299230576,573,461
4 13 14,91,183.44169855117798,01110000,112,943.6507180333138,580,468
4 13 15,92,183.4917962551117,01110000,112,954.0205061435698,586,474
4 13 16,93,183.56084823608398,01110000,112,964.3902942538263,592,480
4 14 0,78,182.65026807785034,01110000,112,808.8434725999832,497,385
4 14 1,79,182.7179193496704,01110000,112,819.2132607102394,503,391
4 14 2,80,182.77916312217712,01110000,112,829.5830488204956,510,398
4 14 3,81,182.8399896621704,01110000,112,839.9528369307518,516,404
4 14 4,82,182.89673328399658,01110000,112,850.3226250410079,522,410
4 14 5,83,182.96948075294495,01110000,112,860.6924131512643,529,417
4 14 6,84,183.03439021110535,01110000,112,871.0622012615204,535,423
4 14 7,85,183.08845162391663,01110000,112,881.4319893717766,541,429
4 14 8,86,183.15377831459045,01110000,112,891.8017774820328,548,436
4 14 9,87,183.20727348327637,01110000,112,902.1715655922889,554,442
4 14 10,88,183.27623605728155,01110000,112,912.5413537025453,561,449
4 14 11,89,183.33080410957336,01110000,112,922.9111418128014,567,455
4 14 12,90,183.38975310325623,01110000,112,933.2809299230576,573,461
4 14 13,91,183.43842029571533,01110000,112,943.6507180333138,580,468
4 14 14,92,183.46759676933283,01110000,112,954.0205061435698,586,474
4 14 15,93,183.56147408485413,01110000,112,964.3902942538263,592,480
4 14 16,94,183.6126148700714,01110000,112,974.7600823640823,599,487
4 15 0,79,182.70862102508545,01110000,112,819.2132607102394,503,391
4 15 1,80,182.77519941329956,01110000,112,829.5830488204956,510,398
4 15 2,81,182.84288048744202,01110000,112,839.9528369307518,516,404
4 15 3,82,182.90123343467712,01110000,112,850.3226250410079,522,410
4 15 4,83,182.96232819557196,01110000,112,860.6924131512643,529,417
4 15 5,84,183.02464485168457,01110000,112,871.0622012615204,535,423
4 15 6,85,183.0880641937256,01110000,112,881.4319893717766,541,429
4 15 7,86,183.16298723220825,01110000,112,891.8017774820328,548,436
4 15 8,87,183.2074224948883,01110000,112,902.1715655922889,554,442
4 15 9,88,183.2735538482666,01110000,112,912.5413537025453,561,449
4 15 10,89,183.32573771476746,01110000,112,922.9111418128014,567,455
4 15 11,90,183.3834946155548,01110000,112,933.2809299230576,573,461
4 15 12,91,183.43564867973328,01110000,112,943.6507180333138,580,468
4 15 13,92,183.44023823738098,01110000,112,954.0205061435698,586,474
4 15 14,93,183.5690438747406,01110000,112,964.3902942538263,592,480
4 15 15,94,183.60325694084167,01110000,112,974.7600823640823,599,487
4 15 16,95,183.66387486457825,01110000,112,985.1298704743385,605,493
4 16 0,80,182.77564644813538,01110000,112,829.5830488204956,510,398
4 16 1,81,182.8354001045227,01110000,112,839.9528369307518,516,404
4 16 2,82,182.9010546207428,01110000,112,850.3226250410079,522,410
4 16 3,83,182.96879529953003,01110000,112,860.6924131512643,529,417
4 16 4,84,183.0349564552307,01110000,112,871.0622012615204,535,423
4 16 5,85,183.09587240219116,01110000,112,881.4319893717766,541,429
4 16 6,86,183.15362930297852,01110000,112,891.8017774820328,548,436
4 16 7,87,183.20611119270325,01110000,112,902.1715655922889,554,442
4 16 8,88,183.27447772026062,01110000,112,912.5413537025453,561,449
4 16 9,89,183.32907557487488,01110000,112,922.9111418128014,567,455
4 16 10,90,183.38993191719055,01110000,112,933.2809299230576,573,461
4 16 11,91,183.44011902809143,01110000,112,943.6507180333138,580,468
4 16 12,92,183.4416389465332,01110000,112,954.0205061435698,586,474
4 16 13,93,183.56439471244812,01110000,112,964.3902942538263,592,480
4 16 14,94,183.62072110176086,01110000,112,974.7600823640823,599,487
4 16 15,95,183.66891145706177,01110000,112,985.1298704743385,605,493
4 16 16,96,183.72729420661926,01110000,112,995.4996585845947,612,500
5 0 0,80,239.77357149124146,10010011,147,829.5830488204956,510,363
5 0 1,81,239.82450366020203,10010011,147,839.9528369307518,516,369
5 0 2,82,239.88592624664307,10010011,147,850.3226250410079,522,375
5 0 3,83,239.9389743804931,10010011,147,860.6924131512643,529,382
5 0 4,84,239.9977147579193,10010011,147,871.0622012615204,535,388
5 0 5,85,240.0510311126709,10010011,147,881.4319893717766,541,394
5 0 6,86,240.09346961975098,10010011,147,891.8017774820328,548,401
5 0 7,87,240.14690518379211,10010011,147,902.1715655922889,554,407
5 0 8,88,240.1985228061676,10010011,147,912.5413537025453,561,414
5 0 9,89,240.2476668357849,10010011,147,922.9111418128014,567,420
5 0 10,90,240.3027713298797,10010011,147,933.2809299230576,573,426
5 0 11,91,240.35495519638062,10010011,147,943.6507180333138,580,433
5 0 12,92,240.407794713974,10010011,147,954.0205061435698,586,439
5 0 13,93,240.45702815055841,10010011,147,964.3902942538263,592,445
5 0 14,94,240.5131757259369,10010011,147,974.7600823640823,599,452
5 0 15,95,240.5596673488617,10010011,147,985.1298704743385,605,458
5 0 16,96,240.61357975006104,10010011,147,995.4996585845947,612,465
5 1 0,81,239.82882499694824,10010011,147,839.9528369307518,516,369
5 1 1,82,239.88714814186096,10010011,147,850.3226250410079,522,375
5 1 2,83,239.9474382400512,10010011,147,860.6924131512643,529,382
5 1 3,84,239.99711871147156,10010011,147,871.0622012615204,535,388
5 1 4,85,240.04921317100525,10010011,147,881.4319893717766,541,394
5 1 5,86,240.09880423545843,10010011,147,891.8017774820328,548,401
5 1 6,87,240.15045166015625,10010011,147,902.1715655922889,554,407
5 1 7,88,240.20168185234076,10010011,147,912.5413537025453,561,414
5 1 8,89,240.25171995162964,10010011,147,922.9111418128014,567,420
5 1 9,90,240.29952287673956,10010011,147,933.2809299230576,573,426
5 1 10,91,240.35587906837463,10010011,147,943.6507180333138,580,433
5 1 11,92,240.40314555168152,10010011,147,954.0205061435698,586,439
5 1 12,93,240.4569387435913,10010011,147,964.3902942538263,592,445
5 1 13,94,240.5141294002533,10010011,147,974.7600823640823,599,452
5 1 14,95,240.56044220924372,10010011,147,985.1298704743385,605,458
5 1 15,96,240.6119406223297,10010011,147,995.4996585845947,612,465
5 1 16,97,240.66507816314692,10010011,147,1005.8694466948508,618,471
5 2 0,82,239.8812174797058,10010011,147,850.3226250410079,522,375
5 2 1,83,239.9435639381408,10010011,147,860.6924131512643,529,382
5 2 2,84,239.996999502182,10010011,147,871.0622012615204,535,388
5 2 3,85,240.04563689231873,10010011,147,881.4319893717766,541,394
5 2 4,86,240.09659886360168,10010011,147,891.8017774820328,548,401
5 2 5,87,240.14583230018616,10010011,147,902.1715655922889,554,407
5 2 6,88,240.20585417747492,10010011,147,912.5413537025453,561,414
5 2 7,89,240.25288224220276,10010011,147,922.9111418128014,567,420
5 2 8,90,240.30551314353943,10010011,147,933.2809299230576,573,426
5 2 9,91,240.34976959228516,10010011,147,943.6507180333138,580,433
5 2 10,92,240.40740728378296,10010011,147,954.0205061435698,586,439
5 2 11,93,240.45637249946594,10010011,147,964.3902942538263,592,445
5 2 12,94,240.50700664520264,10010011,147,974.7600823640823,599,452
5 2 13,95,240.5659258365631,10010011,147,985.1298704743385,605,458
5 2 14,96,240.61173200607305,10010011,147,995.4996585845947,612,465
5 2 15,97,240.66513776779175,10010011,147,1005.8694466948508,618,471
5 2 16,98,240.71505665779114,10010011,147,1016.2392348051072,624,477
5 3 0,83,239.94538187980652,10010011,147,860.6924131512643,529,382
5 3 1,84,240.00486731529236,10010011,147,871.0622012615204,535,388
5 3 2,85,240.0524616241455,10010011,147,881.4319893717766,541,394
5 3 3,86,240.09865522384644,10010011,147,891.8017774820328,548,401
5 3 4,87,240.1530146598816,10010011,147,902.1715655922889,554,407
5 3 5,88,240.19944667816162,10010011,147,912.5413537025453,561,414
5 3 6,89,240.25219678878784,10010011,147,922.9111418128014,567,420
5 3 7,90,240.30449986457825,10010011,147,933.2809299230576,573,426
5 3 8,91,240.35638570785522,10010011,147,943.6507180333138,580,433
5 3 9,92,240.40347337722778,10010011,147,954.0205061435698,586,439
5 3 10,93,240.46188592910767,10010011,147,964.3902942538263,592,445
5 3 11,94,240.50647020339966,10010011,147,974.7600823640823,599,452
5 3 12,95,240.5601143836975,10010011,147,985.1298704743385,605,458
5 3 13,96,240.61259627342224,10010011,147,995.4996585845947,612,465
5 3 14,97,240.66230654716492,10010011,147,1005.8694466948508,618,471
5 3 15,98,240.71714282035833,10010011,147,1016.2392348051072,624,477
5 3 16,99,240.76434969902039,10010100,148,1026.6090229153633,631,483
5 4 0,84,239.99240994453436,10010011,147,871.0622012615204,535,388
5 4 1,85,240.0442659854889,10010011,147,881.4319893717766,541,394
5 4 2,86,240.0953769683838,10010011,147,891.8017774820328,548,401
5 4 3,87,240.14285206794744,10010011,147,902.1715655922889,554,407
5 4 4,88,240.19780755043035,10010011,147,912.5413537025453,561,414
5 4 5,89,240.25002121925354,10010011,147,922.9111418128014,567,420
5 4 6,90,240.3007447719574,10010011,147,933.2809299230576,573,426
5 4 7,91,240.35531282424927,10010011,147,943.6507180333138,580,433
5 4 8,92,240.40895700454712,10010011,147,954.0205061435698,586,439
5 4 9,93,240.45515060424805,10010011,147,964.3902942538263,592,445
5 4 10,94,240.51913619041443,10010011,147,974.7600823640823,599,452
5 4 11,95,240.55922031402594,10010011,147,985.1298704743385,605,458
5 4 12,96,240.61933159828186,10010011,147,995.4996585845947,612,465
5 4 13,97,240.66495895385742,10010011,147,1005.8694466948508,618,471
5 4 14,98,240.71598052978516,10010011,147,1016.2392348051072,624,477
5 4 15,99,240.76354503631592,10010100,148,1026.6090229153633,631,483
5 4 16,100,240.8104240894317,10010100,148,1036.9788110256195,637,489
5 5 0,85,240.044504404068,10010011,147,881.4319893717766,541,394
5 5 1,86,240.09573459625244,10010011,147,891.8017774820328,548,401
5 5 2,87,240.15098810195923,10010011,147,902.1715655922889,554,407
5 5 3,88,240.19956588745123,10010011,147,912.5413537025453,561,414
5 5 4,89,240.24930596351624,10010011,147,922.9111418128014,567,420
5 5 5,90,240.30321836471563,10010011,147,933.2809299230576,573,426
5 5 6,91,240.35269021987915,10010011,147,943.6507180333138,580,433
5 5 7,92,240.4095828533172,10010011,147,954.0205061435698,586,439
5 5 8,93,240.4627799987793,10010011,147,964.3902942538263,592,445
5 5 9,94,240.50834774971008,10010011,147,974.7600823640823,599,452
5 5 10,95,240.5630350112915,10010011,147,985.1298704743385,605,458
5 5 11,96,240.61262607574463,10010011,147,995.4996585845947,612,465
5 5 12,97,240.66847562789923,10010011,147,1005.8694466948508,618,471
5 5 13,98,240.715891122818,10010011,147,1016.2392348051072,624,477
5 5 14,99,240.76151847839355,10010100,148,1026.6090229153633,631,483
5 5 15,100,240.81206321716314,10010100,148,1036.9788110256195,637,489
5 5 16,101,240.86445569992065,10010100,148,1047.3485991358757,643,495
5 6 0,86,240.10095000267034,10010011,147,891.8017774820328,548,401
5 6 1,87,240.15122652053833,10010011,147,902.1715655922889,554,407
5 6 2,88,240.20269513130194,10010011,147,912.5413537025453,561,414
5 6 3,89,240.2554154396057,10010011,147,922.9111418128014,567,420
5 6 4,90,240.30199646949768,10010011,147,933.2809299230576,573,426
5 6 5,91,240.35280942916876,10010011,147,943.6507180333138,580,433
5 6 6,92,240.4094636440277,10010011,147,954.0205061435698,586,439
5 6 7,93,240.46197533607483,10010011,147,964.3902942538263,592,445
5 6 8,94,240.5104637145996,10010011,147,974.7600823640823,599,452
5 6 9,95,240.56237936019892,10010011,147,985.1298704743385,605,458
5 6 10,96,240.6103610992431,10010011,147,995.4996585845947,612,465
5 6 11,97,240.6635582447052,10010011,147,1005.8694466948508,618,471
5 6 12,98,240.72033166885376,10010011,147,1016.2392348051072,624,477
5 6 13,99,240.7672107219696,10010100,148,1026.6090229153633,631,483
5 6 14,100,240.81897735595703,10010100,148,1036.9788110256195,637,489
5 6 15,101,240.8716082572937,10010100,148,1047.3485991358757,643,495
5 6 16,102,240.91684818267822,10010100,148,1057.718387246132,650,502
5 7 0,87,240.1553988456726,10010011,147,902.1715655922889,554,407
5 7 1,88,240.20209908485413,10010011,147,912.5413537025453,561,414
5 7 2,89,240.25681614875793,10010011,147,922.9111418128014,567,420
5 7 3,90,240.30673503875732,10010011,147,933.2809299230576,573,426
5 7 4,91,240.35713076591492,10010011,147,943.6507180333138,580,433
5 7 5,92,240.40433764457703,10010011,147,954.0205061435698,586,439
5 7 6,93,240.45294523239136,10010011,147,964.3902942538263,592,445
5 7 7,94,240.5138611793518,10010011,147,974.7600823640823,599,452
5 7 8,95,240.56681990623474,10010011,147,985.1298704743385,605,458
5 7 9,96,240.61483144760132,10010011,147,995.4996585845947,612,465
5 7 10,97,240.66224694252014,10010011,147,1005.8694466948508,618,471
5 7 11,98,240.71967601776123,10010011,147,1016.2392348051072,624,477
5 7 12,99,240.77367782592773,10010100,148,1026.6090229153633,631,483
5 7 13,100,240.82112312316895,10010100,148,1036.9788110256195,637,489
5 7 14,101,240.8708930015564,10010100,148,1047.3485991358757,643,495
5 7 15,102,240.91508984565735,10010100,148,1057.718387246132,650,502
5 7 16,103,240.96950888633728,10010100,148,1068.088175356388,656,508
5 8 0,88,240.20266532897955,10010011,147,912.5413537025453,561,414
5 8 1,89,240.2534782886505,10010011,147,922.9111418128014,567,420
5 8 2,90,240.30598998069763,10010011,147,933.2809299230576,573,426
5 8 3,91,240.36511778831482,10010011,147,943.6507180333138,580,433
5 8 4,92,240.41080474853516,10010011,147,954.0205061435698,586,439
5 8 5,93,240.46042561531073,10010011,147,964.3902942538263,592,445
5 8 6,94,240.5125200748443,10010011,147,974.7600823640823,599,452
5 8 7,95,240.5615746974945,10010011,147,985.1298704743385,605,458
5 8 8,96,240.61745405197144,10010011,147,995.4996585845947,612,465
5 8 9,97,240.66737294197083,10010011,147,1005.8694466948508,618,471
5 8 10,98,240.71699380874634,10010011,147,1016.2392348051072,624,477
5 8 11,99,240.76554179191595,10010100,148,1026.6090229153633,631,483
5 8 12,100,240.82496762275696,10010100,148,1036.9788110256195,637,489
5 8 13,101,240.87101221084595,10010100,148,1047.3485991358757,643,495
5 8 14,102,240.91729521751404,10010100,148,1057.718387246132,650,502
5 8 15,103,240.9675419330597,10010100,148,1068.088175356388,656,508
5 8 16,104,241.0050332546234,10010100,148,1078.4579634666443,663,515
5 9 0,89,240.2551770210266,10010011,147,922.9111418128014,567,420
5 9 1,90,240.30429124832153,10010011,147,933.2809299230576,573,426
5 9 2,91,240.35596847534185,10010011,147,943.6507180333138,580,433
5 9 3,92,240.4089868068695,10010011,147,954.0205061435698,586,439
5 9 4,93,240.4601871967315,10010011,147,964.3902942538263,592,445
5 9 5,94,240.51439762115479,10010011,147,974.7600823640823,599,452
5 9 6,95,240.56029319763184,10010011,147,985.1298704743385,605,458
5 9 7,96,240.61372876167297,10010011,147,995.4996585845947,612,465
5 9 8,97,240.67258834838867,10010011,147,1005.8694466948508,618,471
5 9 9,98,240.72372913360596,10010011,147,1016.2392348051072,624,477
5 9 10,99,240.7697141170501,10010100,148,1026.6090229153633,631,483
5 9 11,100,240.81552028656006,10010100,148,1036.9788110256195,637,489
5 9 12,101,240.86573719978333,10010100,148,1047.3485991358757,643,495
5 9 13,102,240.91607332229614,10010100,148,1057.718387246132,650,502
5 9 14,103,240.96816778182983,10010100,148,1068.088175356388,656,508
5 9 15,104,241.01296067237854,10010100,148,1078.4579634666443,663,515
5 9 16,105,241.05778336524963,10010100,148,1088.8277515769005,669,521
5 10 0,90,240.30551314353943,10010011,147,933.2809299230576,573,426
5 10 1,91,240.3545081615448,10010011,147,943.6507180333138,580,433
5 10 2,92,240.40740728378296,10010011,147,954.0205061435698,586,439
5 10 3,93,240.45976996421814,10010011,147,964.3902942538263,592,445
5 10 4,94,240.51269888877874,10010011,147,974.7600823640823,599,452
5 10 5,95,240.57438969612122,10010011,147,985.1298704743385,605,458
5 10 6,96,240.62216281890875,10010011,147,995.4996585845947,612,465
5 10 7,97,240.666925907135,10010011,147,1005.8694466948508,618,471
5 10 8,98,240.72501063346863,10010011,147,1016.2392348051072,624,477
5 10 9,99,240.76798558235168,10010100,148,1026.6090229153633,631,483
5 10 10,100,240.81754684448242,10010100,148,1036.9788110256195,637,489
5 10 11,101,240.87029695510864,10010100,148,1047.3485991358757,643,495
5 10 12,102,240.91184139251715,10010100,148,1057.718387246132,650,502
5 10 13,103,240.97019433975225,10010100,148,1068.088175356388,656,508
5 10 14,104,241.01567268371582,10010100,148,1078.4579634666443,663,515
5 10 15,105,241.0673201084137,10010100,148,1088.8277515769005,669,521
5 10 16,106,241.09360575675964,10010100,148,1099.1975396871567,675,527
